Date,Sender,Message
2024-09-07 09:06:29+00:00,-1001236360901,"Bajaj Finserv/Finance has sent this Bajaj Housing Finance IPO shareholder quota eligibility mail to all eligible shareholders.

Check your inbox."
2024-09-07 08:08:15+00:00,-1001236360901,"Weekly Market Review Video | Strategy for Upcoming Week
https://youtu.be/oXxXTxc0kmE"
2024-09-06 23:46:08+00:00,-1001236360901,Eco Mobility IPO Listing Day Bulk Deals
2024-09-06 18:39:32+00:00,-1001236360901,"Tolins Tyre IPO Anchor List

GMP 30 (13%)"
2024-09-06 17:05:27+00:00,-1001236360901,"Bajaj Housing Finance IPO Anchors

Latest GMP 51"
2024-09-06 15:33:02+00:00,-1001236360901,"Baazar Style IPO Post Listing Strategy
https://youtu.be/hMwxYP7qR8o"
2024-09-06 14:57:22+00:00,-1001236360901,Baazar Style IPO Listing Day Bulk Deals
2024-09-06 14:39:23+00:00,-1001236360901,"Portfolio View | Market View and General Talk
https://youtu.be/5di4e5MmF6I"
2024-09-06 11:39:01+00:00,-1001236360901,"Latest GMP

PNGL 171 (35%)

Application Rates

bHNI 5000
Retail 500"
2024-09-06 08:15:07+00:00,-1001236360901,"Bajaj Housing Finance IPO 


Latest GMP 52.5 (75%)

Application Rates
bHNI 22000
Retail 2700
Shareholder 8000"
2024-09-06 07:41:15+00:00,-1001236360901,"One More New Mainboard IPO Confirmed :-

Arkade Developers Ltd. IPO :-

Date : 16 Sep - 19 Sep 2024
Face Value: ₹10
Issue Size: ₹410 Crore
Retail: 35%"
2024-09-06 06:49:01+00:00,-1001236360901,
2024-09-06 06:49:01+00:00,-1001236360901,"Mach Conferences and Events SME IPO Anchor Investors Details

GMP 1.2L (89%)

Closing Today"
2024-09-06 06:19:01+00:00,-1001236360901,"Namo eWaste Management SME IPO Anchor Investors Details

HDFC Bank in Anchor List

Lead Manager : Hem Securities

GMP 80k

Closing Today"
2024-09-06 05:56:10+00:00,-1001236360901,"Some pressure in GMP post Bazaar Style IPO Flat Listing

Bajaj Housing Finance IPO 51 (73%)
Gala Precision IPO 250 (47%)"
2024-09-06 04:18:32+00:00,-1001236360901,"Bazaar Style Lists Flat!!

Back to Back two IPOs listing below Last GMP"
2024-09-06 03:41:22+00:00,-1001236360901,"Bazaar Style IPO Pre Open Links

NSE
https://www.nseindia.com/market-data/new-stock-exchange-listings-today


BSE
https://www.bseindia.com/stock-share-price/baazar-style-retail-ltd/stylebaaza/544243/

Last GMP 33 (8%)"
2024-09-06 02:47:22+00:00,-1001236360901,"Gala Precision IPO Allotment Out

https://linkintime.co.in/Initial_Offer/public-issues.html"
2024-09-05 15:32:15+00:00,-1001236360901,"Bazaar Style IPO Listing Strategy
https://youtu.be/wpmBsXMUwDA"
2024-09-05 14:43:03+00:00,-1001236360901,"Latest GMP

Bazaar Style 41 (11%) New Low

Listing Tomorrow"
2024-09-05 14:19:07+00:00,-1001236360901,"Portfolio Review | Market View and Strategy
https://youtu.be/OaFJtYWsJYM"
2024-09-05 09:09:20+00:00,-1001236360901,"Latest GMP

Bajaj Housing Finance IPO 51 (70%)

Application Rates
bHNI 22000
Retail 2800
Shareholder 8000"
2024-09-05 06:57:01+00:00,-1001236360901,"GMP started with a boom

Opened at 80 

Latest GMP 180 (38%)"
2024-09-05 04:38:07+00:00,-1001236360901,"New Mainboard IPO

Lots of IPOs Clashing due to New Listing Rules from 18th of September

Funds used in Bajaj Housing Finance IPO cannot be used in PN Gadgil IPO"
2024-09-05 00:39:01+00:00,-1001236360901,"Shree Tirupati Balajee IPO Anchor Investors Details

IPO Opens Today"
2024-09-04 19:21:10+00:00,-1001236360901,"Bazaar Style IPO Allotment Out

https://linkintime.co.in/Initial_Offer/public-issues.html"
2024-09-04 18:27:32+00:00,-1001236360901,"Closing GMP for Wednesday, 04/09/2024

Shree Tirupati 25 (30%)
Bajaj 50 (71%)
Tollins 25(11%)
Gala 260 (49%)
Bazaar 58 (15%)"
2024-09-04 17:29:06+00:00,-1001236360901,"Upcoming Mainboard IPO 

Clashing with Bajaj Housing Finance IPO

GMP not yet activated"
2024-09-04 15:52:20+00:00,-1001236360901,"Portfolio Review | Stocks for Tomorrow | Market View and Strategy
https://youtu.be/Jt7ow0st6mQ"
2024-09-04 13:57:20+00:00,-1001236360901,"Daily IPO Updates Video
https://youtu.be/GbMzDhYqBFw"
2024-09-04 13:13:16+00:00,-1001236360901,"Gala Precision IPO GMP Surges after 5 PM (IPO Close)

Latest GMP 260 (49%)"
2024-09-04 10:30:24+00:00,-1001236360901,"Gala Precision IPO Day 3 Subscriptions at 4PM

QIBs 7795x 232.5x

bHNI 69511 85.82x
sHNI 139572 344.62x
Retail 3131780 78.93x

GMP 230 (43%)"
2024-09-04 09:34:43+00:00,-1001236360901,"Gala Precision IPO Day 3 Subscriptions at 3PM

QIBs 5037 150.27x

bHNI 64990 80.23x
sHNI 131528 324.76x
Retail 2989629 75.34x

GMP 230 (43%)"
2024-09-04 08:15:45+00:00,-1001236360901,"Gala Precision IPO Day 3 Subscriptions at 1.45PM

QIBs 1058.37 31.57x

bHNI 49682 61.35x
sHNI 105224 259.81x
Retail 2547964 64.21x

GMP 230 (43%)"
2024-09-04 06:14:01+00:00,-1001236360901,"Bajaj Housing Finance IPO

Latest GMP 46.5 (66%)

Application Rates
bHNI 18500
sHNI 6000
Retail 2500
Shareholder 7000"
2024-09-04 04:30:37+00:00,-1001236360901,"Due to Secondary Market Pressure, ECO Mobility lists below GMP

BAD LISTING"
2024-09-04 03:38:25+00:00,-1001236360901,"Eco Mobility IPO Pre Open Links

NSE
https://www.nseindia.com/market-data/new-stock-exchange-listings-today


BSE
https://www.bseindia.com/stock-share-price/ecos-(india)-mobility--hospitality-ltd/ecosmoblty/544239/

Last GMP  126 (38%)"
2024-09-03 15:49:26+00:00,-1001236360901,"Daily IPO Updates Video
https://youtu.be/OrqdwAYi98I"
2024-09-03 15:41:13+00:00,-1001236360901,"Latest GMP

Bajaj 45 (64%)
Eco 126 (38%)"
2024-09-03 14:44:24+00:00,-1001236360901,"Portfolio Review | Market View and Strategy | Stocks for Tomorrow
https://youtu.be/j7kCi4k8Arc"
2024-09-03 14:20:29+00:00,-1001236360901,"Upcoming Mainboard IPO

Clashing with Bajaj Housing Finance IPO 

GMP 25 (11%)"
2024-09-03 13:26:21+00:00,-1001236360901,"Bajaj Housing Finance IPO Strategy and Details
https://youtu.be/rWKBUO__Q9I"
2024-09-03 10:30:42+00:00,-1001236360901,"Bazaar Style IPO Day 3 Subscriptions at 4PM

QIB 13643Cr 81.83x Closed

bHNI 56300 14x Closed
sHNI 76806 38.1x Closed
Retail 1428625 7.21x

GMP 53 (13.6)"
2024-09-03 09:40:51+00:00,-1001236360901,"Bazaar Style IPO Day 3 Subscriptions at 3PM

QIB 6888Cr 41.32x

bHNI 46894 11.64x
sHNI 64654 32.1x
Retail 1281596 6.5x

GMP 53 (13.6)"
2024-09-03 08:36:39+00:00,-1001236360901,Bajaj Housing Finance GMP Falls to 44 (63%) now
2024-09-03 07:42:38+00:00,-1001236360901,"Baazar Style Retail Ltd
Approx break up applications :
03-09-2024 @ 1.00 pm
As  per NSE average

HNI above 10L ~28,189 (7.00x)
HNI 2-10L ~44,514 (22.10x)
Retail - ~10,30,638 (5.22x)
Total - ~11,03,341"
2024-09-03 07:41:22+00:00,-1001236360901,"Sudden Fall in all the GMP

Eco Mobility 110 (33%), Last 160

Bazaar Style 47 (12%) 

Bajaj 49 (70%)"
2024-09-03 06:37:11+00:00,-1001236360901,"Bajaj Housing Finance IPO

Latest GMP 53 (76%)

Application Rates
bHNI 22000
sHNI 7000
Retail 2600
Shareholder 8000

Demand in Shareholder Category application after revised details."
2024-09-03 05:40:06+00:00,-1001236360901,"Bajaj Housing Finance IPO Complete Details

GMP 55.5 (79%)"
2024-09-03 04:16:37+00:00,-1001236360901,"Premier Energies IPO Lists at 990, whooping 120% listing gains!!!"
2024-09-03 03:37:28+00:00,-1001236360901,"Premier Energies IPO Pre Open Link

NSE
https://www.nseindia.com/market-data/new-stock-exchange-listings-today

BSE
https://www.bseindia.com/stock-share-price/premier-energies-ltd/premierene/544238/


Last GMP 487 (108%)"
2024-09-02 23:57:17+00:00,-1001236360901,"BREAKING

Earlier, Bajaj Housing Finance mentioned that there was no upper limit for the Shareholder Quota bid; one could apply up to the total size of the Shareholder Quota, which is ₹500 crore. They also stated that if you applied for more than ₹2 lakh, you would not be eligible to apply in the Retail or HNI categories.

However, the company has now filed an addendum stating that the maximum bid limit in the Shareholder Quota is ₹2 lakh.

The revised scenario will be similar to that of the Tata Tech IPO.

Detailed video today."
2024-09-02 18:30:23+00:00,-1001236360901,"ECO Mobility IPO Allotment Out

https://www.linkintime.co.in/Initial_Offer/public-issues.html"
2024-09-02 17:04:28+00:00,-1001236360901,"New Mainboard IPO

GMP 8 (10%)"
2024-09-02 15:54:50+00:00,-1001236360901,"Premier Energies IPO Listing Strategy | Bazaar Style IPO Apply or Not
https://youtu.be/7qwOcpfh3MQ"
2024-09-02 15:42:41+00:00,-1001236360901,IPO rule effective from 18th September
2024-09-02 14:27:49+00:00,-1001236360901,"Portfolio Review | Market View and Strategy 
https://youtu.be/FYjYcpuleIs"
2024-09-02 13:42:27+00:00,-1001236360901,"Bazaar Style IPO Day 2

QIB 140Cr

bHNI 9693 2.41x
sHNI 20799 10.33x
Retail 606864 3.07x

GMP 63 (16%)"
2024-09-02 07:23:19+00:00,-1001236360901,"Some pressure in Latest GMP

Premier 485 (108%),  High of 532

Bazaar Style 65 (17%), High of 140, GMP Open 70

Bajaj Housing 54, High of 62"
2024-09-01 15:10:27+00:00,-1001236360901,"Weekly Market Review Video
https://youtu.be/WicwAhTq6xI"
2024-09-01 15:08:44+00:00,-1001236360901,"Latest GMP

Bajaj 58 (Dip after Changes in Shareholder Quota)
Gala 240 (45%)
Premier 507 (113%)
ECOS 160 (48%)"
2024-09-01 13:33:45+00:00,-1001236360901,"Gala Precision IPO Review and Strategy
https://youtu.be/WquL5lmnBmI"
2024-09-01 12:37:25+00:00,-1001236360901,"Gala Precision IPO GMP opened at 125, 23%.

Latest GMP 240, 45%

IPO opens tomorrow"
2024-09-01 11:52:38+00:00,-1001236360901,"Bazaar Style IPO Review and Strategy
https://youtu.be/bu7POXfHwlw"
2024-08-31 13:24:08+00:00,-1001236360901,"BREAKING

BAJAJ Housing Finance IPO Confirmed

RHP Filed on 30 August

Issue Dates : 09 Sep - 11 Sep
Issue Size :  6,560 Crore ₹ (Fresh : 3,560 Crore + OFS 3,000 Crore)

Price Band : To Be Announced || Retail Quota : 35%

Shareholder Quota : Upto 10% of Issue

Record Date for Shareholder : 30 August

Those who bought Bajaj Finance or Bajaj Finserv till 29 August will be considered Eligible in Shareholder Category"
2024-08-31 09:09:05+00:00,-1001236360901,"Premier Energies IPO GMP is now 450 (100%)

Paisa Double ✅ 

Massive Demand
Short Supply"
2024-08-31 07:51:46+00:00,-1001236360901,"Bajaj Housing Finance IPO

Latest GMP 57

Kostak
bHNI 23000
sHNI 7000
Retail 2300
Shareholder 7000

Grey Market firing all cylinders"
2024-08-31 06:37:02+00:00,-1001236360901,"Latest GMP

Premier Energies 440 (98%)

GMP blasted after allotment"
2024-08-30 19:22:59+00:00,-1001236360901,"Premier Energies IPO Allotment Out

https://kosmic.kfintech.com/ipostatus/"
2024-08-30 16:12:56+00:00,-1001236360901,"Gala Precision IPO Anchor List

GMP Yet to Open"
2024-08-30 14:47:58+00:00,-1001236360901,"Market Review | Portfolio Update | Stop Loss Hit 
https://youtu.be/yMh9I8TB4j0"
2024-08-30 14:37:38+00:00,-1001236360901,"ECO Mobility Final Figures
GMP 152 (45.5%)"
2024-08-30 13:33:59+00:00,-1001236360901,"Eco Mobility IPO Final Figures and Allotment Chances 
https://youtu.be/kQ0Y5ZNuqys"
2024-08-30 09:37:09+00:00,-1001236360901,"ECO Mobility IPO Day 3 Subscriptions at 3:00PM

QIB 8518Cr 70.8x
bHNI 37903 13x
sHNI 81277 55.63x
Retail 21044867 14.71x

GMP 125 (37%)"
2024-08-30 08:08:27+00:00,-1001236360901,"ECO Mobility IPO Day 3 Subscriptions at 1:30PM

QIB 1730Cr 14.4x
bHNI 30542 10.45x
sHNI 67692 46.33x
Retail 1891746 13.22x

GMP 125 (37%)"
2024-08-30 06:41:11+00:00,-1001236360901,"ECO Mobility IPO Day 3 Subscriptions at 12:00PM

QIB 99Cr 0.83x
bHNI 23145 7.92x
sHNI 54863 37.55x
Retail 1619632 11.32x

GMP 125 (37%)"
2024-08-29 16:52:39+00:00,-1001236360901,
2024-08-29 16:52:38+00:00,-1001236360901,"Baazar Style Retail IPO Anchor List

Big Names

GMP 130 (33%)"
2024-08-29 15:52:12+00:00,-1001236360901,"Portfolio Review and Strategy
https://youtu.be/P49pvlehBwc"
2024-08-29 15:50:52+00:00,-1001236360901,"Latest GMP

Premier 431 (New High)
ECOS 153 (46%)
Bazaar 130 (33%)"
2024-08-29 13:36:42+00:00,-1001236360901,"Final Day Review | Eco Mobility Final Decision
https://youtu.be/FjWz73ltBgs"
2024-08-29 11:56:04+00:00,-1001236360901,"Highest ever QIB Subscription in PREMIER ENERGIES IPO

1.  Premier Energies : 119821 Cr 🥇
2. TataTech : 1,07,269 Cr 🥈
3. Emcure Pharma : 74, 278 Cr 🥉
4. Vodafone Idea : 69,531 Cr
5. Bharti Hexacom : 62,296 Cr 
6. JSW Infra : 50,499 Cr
7. Cello World : 46,193 Cr
8. IREDA : 44,843 Cr"
2024-08-29 10:08:21+00:00,-1001236360901,"Premier Energies IPO Day 3 Subscriptions at 3:30PM

QIBs 113900Cr 202x
bHNI 146594 10.81x
sHNI 226862 33.44x
Retail 317440 4.78x

GMP 380 (84%)"
2024-08-29 08:02:22+00:00,-1001236360901,"Premier Energies IPO Day 3 Subscriptions at 1:30PM

QIBs 19940Cr 35x
bHNI 116342 8.58x
sHNI 182165 26.85x
Retail 2829831 4.26x

GMP 380 (84%)"
2024-08-28 17:25:24+00:00,-1001236360901,"Eco Mobility IPO Review
https://youtu.be/fgGGfAim_NM"
2024-08-28 16:40:32+00:00,-1001236360901,
2024-08-28 16:40:32+00:00,-1001236360901,"ECO Mobility IPO Anchor List

GMP 160 (48%)"
2024-08-28 16:15:15+00:00,-1001236360901,"Daily IPO Updates Video | SEBI Advisory, Premier Energies Final Decision, Orient Technologies Post Listing Day Strategy
https://youtu.be/yqG_2tAco0I"
2024-08-28 15:27:44+00:00,-1001236360901,SEBI issues advisory on SME IPOs
2024-08-28 15:26:27+00:00,-1001236360901,"Premier Energies IPO Day 2 

GMP 396 (88%)"
2024-08-28 15:23:13+00:00,-1001236360901,"Portfolio Review | Market View and Strategy
https://youtu.be/-T_8RZeIbqY"
2024-08-28 04:26:46+00:00,-1001236360901,"Superb Listing of Orient Technologies IPO

Lists at a premium of 82, 40%

Last GMP was 95

3rd day GMP Close 70
GMP High 95
GMP Low 30"
2024-08-28 04:09:15+00:00,-1001236360901,"Orient Technologies IPO Pre Open Links

NSE
https://www.nseindia.com/market-data/new-stock-exchange-listings-today

BSE
https://www.bseindia.com/stock-share-price/orient-technologies-ltd/orienttech/544235/

Last GMP 95 (46%)"
2024-08-27 17:06:57+00:00,-1001236360901,"Orient Technologies IPO Listing Strategy
https://youtu.be/-FkY9yY8-xs"
2024-08-27 16:29:50+00:00,-1001236360901,New Mainboard IPO
2024-08-27 15:55:19+00:00,-1001236360901,"Premier Energies IPO Review
https://youtu.be/mavKHpGPj2I"
2024-08-27 15:14:42+00:00,-1001236360901,"Premier Energies IPO Anchor List

GMP 400 (89%)"
2024-08-27 15:09:08+00:00,-1001236360901,"Portfolio Review | Stocks for Tomorrow
https://youtu.be/B1GDS-SqBVo"
2024-08-26 15:57:23+00:00,-1001236360901,"If Telegram gets banned in Bharat, we will shift to our official WhatsApp channel.

Link to JOIN : https://whatsapp.com/channel/0029VakL3sv5EjxyPbkreI2X"
2024-08-26 15:46:58+00:00,-1001236360901,"Interarch IPO Post Listing Strategy
https://youtu.be/Nk7q0lEwka8"
2024-08-26 14:31:45+00:00,-1001236360901,Interarch IPO Listing Day Bulk Deals
2024-08-26 14:28:35+00:00,-1001236360901,"Portfolio Review | Stocks for Tomorrow 
https://youtu.be/QIhlEecuyzk"
2024-08-26 04:19:17+00:00,-1001236360901,"What a listing of Interarch IPO

Lists at a premium of 399 vs Last GMP of 320

GMP high was 400

Mainboard IPO Momentum continues"
2024-08-26 03:34:15+00:00,-1001236360901,"Interarch IPO Pre Open Links

NSE
https://www.nseindia.com/market-data/new-stock-exchange-listings-today

BSE
https://www.bseindia.com/stock-share-price/interarch-building-products-ltd/interarch/544232/

Last GMP 320 (36%)"
2024-08-25 15:51:37+00:00,-1001236360901,"Interarch IPO Listing Day Strategy
https://youtu.be/04TDyfMUAQ4"
2024-08-25 15:19:10+00:00,-1001236360901,"Listing Tomorrow

Interarch 325 (36%)
Brace Port 1.85L (145%)
Forcas 1.37L (108%)"
2024-08-25 12:59:46+00:00,-1001236360901,"Stocks, Sectors and Strategy for Upcoming Week
https://youtu.be/Hi9fCG-sNuo"
2024-08-25 12:56:36+00:00,-1001236360901,"New Mainboard IPO

Dates 30 Aug - 03 Sep

GMP 95

Price Band TBA"
2024-08-23 15:54:02+00:00,-1001236360901,"Market Review | Portfolio Review and Strategy
https://youtu.be/8bmrkvugnuE"
2024-08-23 15:47:54+00:00,-1001236360901,Upcoming Mainboard IPO
2024-08-23 15:28:21+00:00,-1001236360901,"Orient Technologies IPO Final Day Review | All IPOs Latest GMP
https://youtu.be/hPZL3-kqtEs"
2024-08-23 08:22:41+00:00,-1001236360901,"Orient Technologies IPO Day 3 Subscription Figures @1:50PM

QIBs 1251Cr 11.65x
bHNI 42650 41.25x
sHNI 73486 142x
Retail 1929564 38x

GMP 60 (29%)"
2024-08-23 03:28:26+00:00,-1001236360901,"Interarch Building Products IPO Allotment 

https://linkintime.co.in/initial_offer/"
2024-08-22 16:32:58+00:00,-1001236360901,"Portfolio Review | Market View and Strategy
https://youtu.be/jMpAs-x4sDw"
2024-08-22 16:29:03+00:00,-1001236360901,"Latest GMP

Premier Energy

Premium: 257
bHNI: 13500/- 

BAJAJ HOUSING

Premium: 35/37
bHNI: 18000/-"
2024-08-22 15:02:32+00:00,-1001236360901,"Final Decision on Orient Technologies IPO | All IPOs Latest GMP | SME IPOs
https://youtu.be/0N50ht2B9Dw"
2024-08-22 13:17:08+00:00,-1001236360901,"Upcoming Mainboard IPO

GMP 247 (55%)"
2024-08-21 16:30:16+00:00,-1001236360901,"Portfolio Update | Market View and Strategy
https://youtu.be/UGZ8FmY5qXE"
2024-08-21 16:13:52+00:00,-1001236360901,"Orient Technologies IPO Day 1 Subscriptions

GMP 70"
2024-08-21 13:29:40+00:00,-1001236360901,"Allotment Chances | All IPOs Latest GMP
https://youtu.be/-y_ZROSDS90"
2024-08-21 10:00:51+00:00,-1001236360901,"Interarch IPO Day 3 Subscriptions @3:30PM

QIBs 18759Cr 156x
bHNI 81717 27.4x
sHNI 132081 89x
Retail 2074434 14.27x

GMP 355 (39%)"
2024-08-21 08:21:31+00:00,-1001236360901,"Interarch IPO Day 3 Subscriptions @1:50PM

QIBs 2128Cr 17.8x
bHNI 60083 20.24x
sHNI 100900 68x
Retail 1783089 12.26x

GMP 355 (39%)"
2024-08-20 16:30:34+00:00,-1001236360901,"Orient Technologies IPO Review 
https://youtu.be/D7waFtO6BIc"
2024-08-20 16:22:25+00:00,-1001236360901,"Forcas Studio SME IPO Anchor Investors Details

Closing Tomorrow

GMP 1.33L"
2024-08-20 16:21:02+00:00,-1001236360901,"Brace Port Logistics SME IPO Anchor Investors Details

Closing Tomorrow

GMP 1.84L"
2024-08-20 15:45:39+00:00,-1001236360901,"Portfolio Review| Market View and Strategy
https://youtu.be/xAtEGPFmMls"
2024-08-20 14:48:53+00:00,-1001236360901,"Orient Technologies IPO Anchor List

Opening Tomorrow"
2024-08-20 14:45:16+00:00,-1001236360901,"Daily IPO Updates Video
https://youtu.be/FdQt_JC7QxQ"
2024-08-20 04:19:31+00:00,-1001236360901,"Saraswati Saree Depot IPO Lists at a premium of 34, 21.25%

Last GMP was 40, 25%

High of 100"
2024-08-20 03:59:51+00:00,-1001236360901,"Saraswati Saree IPO Pre Open Links

NSE
https://www.nseindia.com/market-data/new-stock-exchange-listings-today

BSE
https://www.bseindia.com/stock-share-price/saraswati-saree-depot-ltd/ssdl/544230/"
